Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
930500,    9.305000,  121.799734,   -0.190811,625411.17437156,     9.53176846,625420.70614002,***************
930600,    9.306000,  121.799538,   -0.200617,625410.16917787,    10.53671037,625420.70588825,***************
930700,    9.307000,  121.799332,   -0.210424,625409.11362950,    11.59200698,625420.70563647,***************
930800,    9.308000,  121.799117,   -0.220231,625408.00772642,    12.69765828,625420.70538470,***************
930900,    9.309000,  121.798892,   -0.230037,625406.85146865,    13.85366427,625420.70513293,***************
931000,    9.310000,  121.798657,   -0.239844,625405.64485619,    15.06002496,625420.70488115,***************
931100,    9.311000,  121.798412,   -0.249650,625404.38788903,    16.31674035,625420.70462938,***************
931200,    9.312000,  121.798157,   -0.259457,625403.08056718,    17.62381043,625420.70437761,***************
931300,    9.313000,  121.797893,   -0.269264,625401.72289062,    18.98123521,625420.70412583,***************
931400,    9.314000,  121.797619,   -0.279070,625400.31485938,    20.38901468,625420.70387406,***************
931500,    9.315000,  121.797335,   -0.288877,625398.85647344,    21.84714885,625420.70362229,***************
931600,    9.316000,  121.797041,   -0.298684,625397.34773280,    23.35563771,625420.70337051,***************
931700,    9.317000,  121.796737,   -0.308490,625395.78863747,    24.91448127,625420.70311874,***************
931800,    9.318000,  121.796424,   -0.318297,625394.17918744,    26.52367953,625420.70286697,***************
931900,    9.319000,  121.796101,   -0.328104,625392.51938272,    28.18323248,625420.70261519,***************
932000,    9.320000,  121.795768,   -0.337910,625390.80922330,    29.89314012,625420.70236342,***************
932100,    9.321000,  121.795425,   -0.347717,625389.04870918,    31.65340246,625420.70211165,***************
932200,    9.322000,  121.795072,   -0.357524,625387.23784037,    33.46401950,625420.70185987,***************
932300,    9.323000,  121.794710,   -0.367330,625385.37661687,    35.32499123,625420.70160810,***************
932400,    9.324000,  121.794337,   -0.377137,625383.46503867,    37.23631765,625420.70135632,***************
932500,    9.325000,  121.793955,   -0.386944,625381.50310577,    39.19799878,625420.70110455,***************
932600,    9.326000,  121.793563,   -0.396750,625379.49081818,    41.21003459,625420.70085278,***************
932700,    9.327000,  121.793162,   -0.406557,625377.42817590,    43.27242511,625420.70060100,***************
932800,    9.328000,  121.792750,   -0.416364,625375.31517891,    45.38517032,625420.70034923,***************
932900,    9.329000,  121.792329,   -0.426170,625373.15182724,    47.54827022,625420.70009746,***************
933000,    9.330000,  121.791898,   -0.435977,625370.93812086,    49.76172482,625420.69984568,***************
933100,    9.331000,  121.791457,   -0.445783,625368.67405980,    52.02553411,625420.69959391,***************
933200,    9.332000,  121.791006,   -0.455590,625366.35964403,    54.33969810,625420.69934214,***************
933300,    9.333000,  121.790545,   -0.465397,625363.99487357,    56.70421679,625420.69909036,***************
933400,    9.334000,  121.790075,   -0.475203,625361.57974842,    59.11909017,625420.69883859,***************
933500,    9.335000,  121.789595,   -0.485010,625359.11426857,    61.58431825,625420.69858682,***************
933600,    9.336000,  121.789105,   -0.494817,625356.59843402,    64.09990102,625420.69833504,***************
933700,    9.337000,  121.788605,   -0.504623,625354.03224478,    66.66583849,625420.69808327,***************
933800,    9.338000,  121.788096,   -0.514430,625351.41570085,    69.28213065,625420.69783150,***************
933900,    9.339000,  121.787576,   -0.524237,625348.74880221,    71.94877751,625420.69757972,***************
934000,    9.340000,  121.787047,   -0.534043,625346.03154889,    74.66577906,625420.69732795,***************
934100,    9.341000,  121.786508,   -0.543850,625343.26394086,    77.43313531,625420.69707618,***************
934200,    9.342000,  121.785959,   -0.553657,625340.44597815,    80.25084626,625420.69682440,***************
934300,    9.343000,  121.785401,   -0.563463,625337.57766073,    83.11891190,625420.69657263,***************
934400,    9.344000,  121.784832,   -0.573270,625334.65898862,    86.03733223,625420.69632086,***************
934500,    9.345000,  121.784254,   -0.583077,625331.68996182,    89.00610726,625420.69606908,***************
934600,    9.346000,  121.783666,   -0.592883,625328.67058032,    92.02523699,625420.69581731,***************
934700,    9.347000,  121.783068,   -0.602690,625325.60084413,    95.09472141,625420.69556553,***************
934800,    9.348000,  121.782460,   -0.612497,625322.48075323,    98.21456053,625420.69531376,***************
934900,    9.349000,  121.781843,   -0.622303,625319.31030765,   101.38475434,625420.69506199,***************
935000,    9.350000,  121.781216,   -0.632110,625316.08950737,   104.60530285,625420.69481021,***************
935100,    9.351000,  121.780579,   -0.641916,625312.81835239,   107.87620605,625420.69455844,***************
935200,    9.352000,  121.779932,   -0.651723,625309.49684272,   111.19746395,625420.69430667,***************
935300,    9.353000,  121.779275,   -0.661530,625306.12497835,   114.56907654,625420.69405489,***************
935400,    9.354000,  121.778609,   -0.671336,625302.70275929,   117.99104383,625420.69380312,***************
935500,    9.355000,  121.777932,   -0.681143,625299.23018553,   121.46336582,625420.69355135,***************
935600,    9.356000,  121.777246,   -0.690950,625295.70725707,   124.98604250,625420.69329957,***************
935700,    9.357000,  121.776550,   -0.700756,625292.13397393,   128.55907387,625420.69304780,***************
935800,    9.358000,  121.775845,   -0.710563,625288.51033608,   132.18245995,625420.69279603,***************
935900,    9.359000,  121.775129,   -0.720370,625284.83634354,   135.85620071,625420.69254425,***************
936000,    9.360000,  121.774404,   -0.730176,625281.11199630,   139.58029617,625420.69229248,***************
936100,    9.361000,  121.773669,   -0.739983,625277.33729437,   143.35474633,625420.69204071,***************
936200,    9.362000,  121.772924,   -0.749790,625273.51223775,   147.17955119,625420.69178893,***************
936300,    9.363000,  121.772169,   -0.759596,625269.63682643,   151.05471073,625420.69153716,***************
936400,    9.364000,  121.771404,   -0.769403,625265.71106041,   154.98022498,625420.69128539,***************
936500,    9.365000,  121.770630,   -0.779210,625261.73493969,   158.95609392,625420.69103361,***************
936600,    9.366000,  121.769846,   -0.789016,625257.70846429,   162.98231755,625420.69078184,***************
936700,    9.367000,  121.769052,   -0.798823,625253.63163418,   167.05889588,625420.69053007,***************
936800,    9.368000,  121.768248,   -0.808630,625249.50444938,   171.18582891,625420.69027829,***************
936900,    9.369000,  121.767435,   -0.818436,625245.32690989,   175.36311663,625420.69002652,***************
937000,    9.370000,  121.766611,   -0.828243,625241.09901570,   179.59075905,625420.68977474,***************
937100,    9.371000,  121.765778,   -0.838049,625236.82076681,   183.86875616,625420.68952297,***************
937200,    9.372000,  121.764935,   -0.847856,625232.49216323,   188.19710796,625420.68927120,***************
937300,    9.373000,  121.764082,   -0.857663,625228.11320496,   192.57581447,625420.68901942,***************
937400,    9.374000,  121.763220,   -0.867469,625223.68389199,   197.00487567,625420.68876765,***************
937500,    9.375000,  121.762347,   -0.877276,625219.20422432,   201.48429156,625420.68851588,***************
937600,    9.376000,  121.761465,   -0.887083,625214.67420196,   206.01406215,625420.68826410,***************
937700,    9.377000,  121.760573,   -0.896889,625210.09382490,   210.59418743,625420.68801233,***************
937800,    9.378000,  121.759671,   -0.906696,625205.46309314,   215.22466741,625420.68776056,***************
937900,    9.379000,  121.758759,   -0.916503,625200.78200670,   219.90550209,625420.68750878,***************
938000,    9.380000,  121.757838,   -0.926309,625196.05056555,   224.63669146,625420.68725701,***************
938100,    9.381000,  121.756907,   -0.936116,625191.26876971,   229.41823552,625420.68700524,***************
938200,    9.382000,  121.755966,   -0.945923,625186.43661918,   234.25013429,625420.68675346,***************
938300,    9.383000,  121.755015,   -0.955729,625181.55411395,   239.13238774,625420.68650169,***************
938400,    9.384000,  121.754054,   -0.965536,625176.62125402,   244.06499590,625420.68624992,***************
938500,    9.385000,  121.753084,   -0.975343,625171.63803940,   249.04795874,625420.68599814,***************
938600,    9.386000,  121.752103,   -0.985149,625166.60447008,   254.08127629,625420.68574637,***************
938700,    9.387000,  121.751113,   -0.994956,625161.52054607,   259.16494853,625420.68549460,***************
938800,    9.388000,  121.750113,   -1.004763,625156.38626736,   264.29897546,625420.68524282,***************
938900,    9.389000,  121.749104,   -1.014569,625151.20163396,   269.48335709,625420.68499105,***************
939000,    9.390000,  121.748084,   -1.024376,625145.96664586,   274.71809341,625420.68473928,***************
939100,    9.391000,  121.747055,   -1.034182,625140.68130307,   280.00318444,625420.68448750,***************
939200,    9.392000,  121.746016,   -1.043989,625135.34560558,   285.33863015,625420.68423573,***************
939300,    9.393000,  121.744967,   -1.053796,625129.95955339,   290.72443056,625420.68398395,***************
939400,    9.394000,  121.743908,   -1.063602,625124.52314651,   296.16058567,625420.68373218,***************
939500,    9.395000,  121.742839,   -1.073409,625119.03638494,   301.64709547,625420.68348041,***************
939600,    9.396000,  121.741761,   -1.083216,625113.49926867,   307.18395997,625420.68322863,***************
939700,    9.397000,  121.740673,   -1.093022,625107.91179770,   312.77117916,625420.68297686,***************
939800,    9.398000,  121.739575,   -1.102829,625102.27397204,   318.40875305,625420.68272509,***************
939900,    9.399000,  121.738467,   -1.112636,625096.58579168,   324.09668163,625420.68247331,***************
940000,    9.400000,  121.737350,   -1.122442,625090.84725663,   329.83496491,625420.68222154,***************
940100,    9.401000,  121.736222,   -1.132249,625085.05836688,   335.62360289,625420.68196977,***************
940200,    9.402000,  121.735085,   -1.142056,625079.21912243,   341.46259556,625420.68171799,***************
940300,    9.403000,  121.733938,   -1.151862,625073.32952330,   347.35194292,625420.68146622,***************
940400,    9.404000,  121.732781,   -1.161669,625067.38956946,   353.29164499,625420.68121445,***************
940500,    9.405000,  121.731614,   -1.171476,625061.39926093,   359.28170174,625420.68096267,***************
940600,    9.406000,  121.730438,   -1.181282,625055.35859771,   365.32211319,625420.68071090,***************
940700,    9.407000,  121.729252,   -1.191089,625049.26757979,   371.41287934,625420.68045913,***************
